"gbifID","license","species","basisOfRecord","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","countryCode","stateProvince","county","locality","verbatimLocality","institutionCode","recordedBy","references"
1987235554,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987235191,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.682511,47.328363,1.1,1922,6,28,"US","Washington","SPOKANE","WILLIAMS LAKE","Washington: Williams L., Spokane Co.","UMMZ","Dice, L.",""
1987235108,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.314709,46.2994613,0.5,1922,5,20,"US","Washington","WALLA WALLA","PRESCOTT","Washington: Walla Walla Co., Prescott","UMMZ","Dice, L.",""
1987234992,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987234900,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987234822,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987234471,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.1934376,45.0514384,NA,1922,7,1,"US","Oregon","Baker","3 mi. N Cornucopia","Oregon: Baker Co., Cornucopia","UMMZ","Dice, L.",""
1987234437,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","50DEG 3'N, 114DEG 10'W, STREETER BASIN, 1360M","CANADA: ALBERTA:  CO.; 50DEG 3'N, 114DEG 10'W, STREETER BASIN, 1360M; , ;","UMMZ","Zammuto, R.",""
1987234415,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987234306,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987234209,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987233782,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987233704,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987233546,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987232280,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987231708,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987231349,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987231277,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987231161,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987230615,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987230563,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-119.4508938,49.033045,1.1,1938,7,7,"CA","British Columbia","","OSOYOOS","CANADA: BRITISH COLUMBIA:  CO.; OSOYOOS; 49.0333, -119.45;","UMMZ","Bartlett, K.",""
1987230557,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987229688,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1978636827,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.619952,45.705136,10,2018,8,4,"US","Idaho","Idaho County","2.5 km S, 1.5 km W Nez Perce Peak","2.5 km S, 1.5 km W Nez Perce Peak","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2593"
1978636817,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.618262,45.704596,10,2018,8,4,"US","Idaho","Idaho County","2.5 km S, 1.5 km W Nez Perce Peak","2.5 km S, 1.5 km W Nez Perce Peak","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2598"
1978636603,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.618228,45.704578,10,2018,8,5,"US","Idaho","Idaho County","2.5 km S, 1.5 km W Nez Perce Peak","2.5 km S, 1.5 km W Nez Perce Peak","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2619"
1978636600,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.617126,45.705666,10,2018,8,5,"US","Idaho","Idaho County","2.5 km S, 1.5 km W Nez Perce Peak","2.5 km S, 1.5 km W Nez Perce Peak","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2626"
1978636599,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.617295,45.705563,10,2018,8,5,"US","Idaho","Idaho County","2.5 km S, 1.5 km W Nez Perce Peak","2.5 km S, 1.5 km W Nez Perce Peak","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2625"
1978636558,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.618251,45.704588,10,2018,8,4,"US","Idaho","Idaho County","2.5 km S, 1.5 km W Nez Perce Peak","2.5 km S, 1.5 km W Nez Perce Peak","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2554"
1978636509,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.017648,46.958945,10,2018,7,26,"US","Idaho","Shoshone County","1 km SW Hoodoo Pass","1 km SW Hoodoo Pass","NMU","Collector(s): Kurt Egan Galbreath","http://arctos.database.museum/guid/NMU:Mamm:2394"
1934383839,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,2007,6,26,"","","","","","NSMT","","https://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C34900%2C"
1919692451,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"","","","","","NHMUK","Wilma George",""
1852480742,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.8376,47.839,26700,1964,6,26,"US","Montana","Lake","Swan Valley","North America | United States | Montana | Lake County | Swan Valley","CUMV","Nelson;  Gary; W. Robert Eadie","http://portal.vertnet.org/o/cumv/mamm?id=68b5e75c-537e-11e6-9649-a4a3446a4726"
1852474487,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.8376,47.839,26700,1964,6,26,"US","Montana","Lake","Swan Valley","North America | United States | Montana | Lake County | Swan Valley","CUMV","Nelson; W. Robert Eadie;  Gary","http://portal.vertnet.org/o/cumv/mamm?id=686b1741-537e-11e6-9649-a4a3446a4726"
1852465861,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.717,45.702,1900,1958,6,15,"US","Idaho","Idaho","Bitterroot Forest, Magruder Ranger","North America | United States | Idaho | Idaho County | Bitterroot Forest, Magruder Ranger","CUMV","R. G. Cushing","http://portal.vertnet.org/o/cumv/mamm?id=68021133-537e-11e6-9649-a4a3446a4726"
1852465387,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.9505,47.9814,6000,1956,7,2,"US","Montana","Lake","Bigfork, 8 mi. SE","North America | United States | Montana | Lake County | Bigfork, 8 mi. SE","CUMV","George DeCoursey","http://portal.vertnet.org/o/cumv/mamm?id=67fde925-537e-11e6-9649-a4a3446a4726"
1852465355,"CC0_1_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.0726,48.0633,4000,1964,7,5,"US","Montana","Flathead","Bigfork","North America | United States | Montana | Flathead County | Bigfork","CUMV","W. Robert Eadie","http://portal.vertnet.org/o/cumv/mamm?id=67febfd2-537e-11e6-9649-a4a3446a4726"
1804100133,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.967,51.3,NA,1949,6,28,"CA","British Columbia (Prov.)","","Golden. Near Yoho National Park","","CMN","Jobin, Leo",""
1804099864,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.8,49.5833,NA,1968,7,6,"CA","British Columbia (Prov.)","","Fernie, 15 miles N.E. of (near Corbin)","","CMN","Manning, Thomas H.",""
1804099357,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.283,49.55,NA,1927,6,18,"CA","Alberta (Prov.)","","Burmis","","CMN","Soper, J. Dewey",""
1804098925,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.583,50.3833,NA,1958,6,16,"CA","Alberta (Prov.)","","Cataract Cr., Highwood R.","","CMN","Soper, J. Dewey",""
1804098903,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.483,51.4833,NA,1885,8,10,"CA","British Columbia (Prov.)","","Silver City","","CMN","Macoun, John",""
1804098702,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.2,49.2,NA,1953,6,19,"CA","British Columbia (Prov.)","","Near Waldo","","CMN","Gorham, Stanley W.",""
1804097855,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-119.133,55.15,NA,NA,NA,NA,"CA","Alberta (Prov.)","","Wembley","","CMN","Hamm, Bernard",""
1804097370,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.783,50.8667,NA,1958,6,8,"CA","Alberta (Prov.)","","Forks of Elbow River and Prairie Creek","","CMN","Soper, J. Dewey",""
1804096962,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.383,49.95,NA,1921,6,24,"CA","Alberta (Prov.)","","Livingstone River, Crow\'s Nest","","CMN","Cutler, William Edmund",""
1804096247,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.283,49.55,NA,1927,6,20,"CA","Alberta (Prov.)","","Burmis","","CMN","Soper, J. Dewey",""
1804095745,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.617,49.3667,NA,1956,7,28,"CA","British Columbia (Prov.)","","Flathead Valley","","CMN","Blanchard, J. George",""
1804095421,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.567,49.1,NA,1929,8,5,"CA","British Columbia (Prov.)","Kootenay Land Distr.","mouth Goat River, Creston","","CMN","Hall, Elgin R. S.",""
1804094811,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.8,49.5833,NA,1968,7,4,"CA","British Columbia (Prov.)","","Fernie, 15 miles N.E. of (near Corbin)","","CMN","Manning, Thomas H.",""
1804094410,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.2,49.0333,NA,1930,5,19,"CA","British Columbia (Prov.)","","Newgate","","CMN","McTaggart",""
1804094183,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.633,49.4167,NA,1968,7,8,"CA","British Columbia (Prov.)","","Fernie, approximately 18 miles E.S.E. of","","CMN","Manning, Thomas H.",""
1804093308,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.567,51.1667,NA,1898,8,4,"CA","Alberta (Prov.)","","(Banff National Park). Banff","","CMN","Dippie, George F.",""
1804092789,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.633,49.4167,NA,1968,7,28,"CA","British Columbia (Prov.)","","Fernie, approximately 18 miles E.S.E. of","","CMN","Manning, Thomas H.",""
1804092658,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.633,49.4167,NA,1968,7,8,"CA","British Columbia (Prov.)","","Fernie, approximately 18 miles E.S.E. of","","CMN","Manning, Thomas H.",""
1804092158,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.083,52.8833,NA,1917,8,31,"CA","Alberta (Prov.)","","Jasper National Park","","CMN","Spreadborough, William",""
1804091967,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7,49.6333,NA,1938,8,13,"CA","British Columbia (Prov.)","","Crowsnest Pass","","CMN","Anderson, Dr. Rudolph M.",""
1804091908,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.283,49.55,NA,1927,6,20,"CA","Alberta (Prov.)","","Burmis","","CMN","Soper, J. Dewey",""
1804091020,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.9,49.05,NA,1922,7,7,"CA","Alberta (Prov.)","","Waterton Lakes National Park","","CMN","Young, Charles H.",""
1804090579,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.783,50.75,NA,1897,7,10,"CA","Alberta (Prov.)","","Mount Forgetmenot","","CMN","Spreadborough, William",""
1804090514,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.767,49,NA,1929,6,6,"CA","British Columbia (Prov.)","","Midway","","CMN","Laing, Hamilton M.",""
1804090410,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.333,52.7333,NA,1930,7,15,"CA","Alberta (Prov.)","","(Jasper National Park). Jasper, Tonquin Valley","","CMN","McTaggart",""
1804090283,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.217,49.0167,NA,1902,6,27,"CA","British Columbia (Prov.)","","Cascade","","CMN","Spreadborough, William",""
1804089833,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.617,49.3667,NA,1956,7,28,"CA","British Columbia (Prov.)","","Flathead Valley","","CMN","Blanchard, J. George",""
1804089487,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.083,52.8833,NA,1918,8,15,"CA","Alberta (Prov.)","","Jasper National Park","","CMN","Spreadborough, William",""
1804088705,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.083,52.8833,NA,1919,7,24,"CA","Alberta (Prov.)","","Jasper National Park","","CMN","Spreadborough, William",""
1804088313,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.2,49.0333,NA,1930,5,5,"CA","British Columbia (Prov.)","","Newgate","","CMN","McTaggart",""
1804086743,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.633,49.4167,NA,1968,7,8,"CA","British Columbia (Prov.)","","Fernie, approximately 18 miles E.S.E. of","","CMN","Carter, Charlotte",""
1804086478,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.767,49,NA,1929,6,4,"CA","British Columbia (Prov.)","","Midway","","CMN","Laing, Hamilton M.",""
1804086261,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.533,49.6333,NA,1897,7,30,"CA","Alberta (Prov.)","","Crowsnest Pass","","CMN","Spreadborough, William",""
1804086079,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-122.247,52.3122,NA,1949,4,24,"CA","British Columbia (Prov.)","","Williams Lake, 13 miles north of","","CMN","Jobin, Leo",""
1804084615,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"","","","","","CMN","",""
1804083687,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.051,51.0353,NA,1979,6,2,"CA","Alberta (Prov.)","","Kananaskis Valley Research Station, on Hwy 40","","CMN","Lawton, Todd R.",""
1804083605,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.35,51.0833,NA,NA,NA,NA,"CA","Alberta (Prov.)","","Canmore. Banff National Park","","CMN","R.C.A.M.C.",""
1804083250,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.05,49.4167,NA,1890,6,13,"CA","British Columbia (Prov.)","","Deer Park","","CMN","Spreadborough, William",""
1804083088,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.883,50.9833,NA,1889,7,7,"CA","British Columbia (Prov.)","","Mount Queest","","CMN","Macoun, John",""
1804082961,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.217,49.0167,NA,1902,6,27,"CA","British Columbia (Prov.)","","Cascade","","CMN","Spreadborough, William",""
1804082704,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"","","","","","CMN","Spreadborough, William",""
1804081270,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7,49.6333,NA,1938,8,13,"CA","British Columbia (Prov.)","","Crowsnest Pass","","CMN","Anderson, Dr. Rudolph M.",""
1804081202,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.383,49.5,NA,1968,7,10,"CA","British Columbia (Prov.)","","Bull River, 16 miles west of Fernie","","CMN","Carter, Charlotte",""
1804079216,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.833,49.6167,NA,1933,8,9,"CA","British Columbia (Prov.)","","Michel","","CMN","Mackay, B.K.",""
1804078980,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.8,49.0167,NA,1905,4,18,"CA","British Columbia (Prov.)","","Midway","","CMN","Spreadborough, William",""
1804078669,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.567,51.1833,NA,1930,8,21,"CA","Alberta (Prov.)","","Cascade Basin","","CMN","McTaggart",""
1804078595,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.8,49.1,NA,1929,7,9,"CA","British Columbia (Prov.)","Kootenay Land Distr.","Rossland","","CMN","Hall, Elgin R. S.",""
1804077345,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.8,49.5833,NA,1968,7,16,"CA","British Columbia (Prov.)","","Fernie, 15 miles N.E. of (near Corbin)","","CMN","Manning, Thomas H.",""
1804076702,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.567,51.1667,NA,1898,8,11,"CA","Alberta (Prov.)","","(Banff National Park). Banff","","CMN","Dippie, George F.",""
1804076658,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.067,49.5,NA,1904,5,3,"CA","British Columbia (Prov.)","","Fernie","","CMN","Spreadborough, William",""
1804076628,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.5,49.6333,NA,1927,6,14,"CA","Alberta (Prov.)","","Coleman, Crowsnest Pass","","CMN","Soper, J. Dewey",""
1804076176,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.567,51.1833,NA,1930,8,21,"CA","Alberta (Prov.)","","Cascade Basin","","CMN","McTaggart",""
1804074937,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.083,52.8833,NA,1917,8,28,"CA","Alberta (Prov.)","","Jasper National Park","","CMN","Spreadborough, William",""
1804074546,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.017,50.6333,NA,1968,8,11,"CA","Alberta (Prov.)","","Highwood Summit, approx.35 mi. S. of Seebe.","","CMN","Manning, Thomas H.",""
1804073703,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.783,50.75,NA,1897,7,13,"CA","Alberta (Prov.)","","Mount Forgetmenot","","CMN","Spreadborough, William",""
1804073600,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.783,50.75,NA,1897,7,10,"CA","Alberta (Prov.)","","Mount Forgetmenot","","CMN","Spreadborough, William",""
1804073115,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.767,49,NA,1929,6,4,"CA","British Columbia (Prov.)","","Midway","","CMN","Laing, Hamilton M.",""
1804072042,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.633,49.4167,NA,1968,7,7,"CA","British Columbia (Prov.)","","Fernie, approximately 18 miles E.S.E. of","","CMN","Manning, Thomas H.",""
1804071226,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.8,49.0167,NA,1905,4,18,"CA","British Columbia (Prov.)","","Midway","","CMN","Spreadborough, William",""
1804070560,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.567,51.1667,NA,1898,8,1,"CA","Alberta (Prov.)","","(Banff National Park). Banff","","CMN","Dippie, George F.",""
1804070539,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.9,49.05,NA,1922,5,15,"CA","Alberta (Prov.)","","Waterton Lakes National Park","","CMN","Young, Charles H.",""
1804069703,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.9,49.05,NA,1922,5,16,"CA","Alberta (Prov.)","","Waterton Lakes National Park","","CMN","Young, Charles H.",""
1804069297,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.8,49.5833,NA,1968,7,4,"CA","British Columbia (Prov.)","","Fernie, 15 miles N.E. of (near Corbin)","","CMN","Carter, Charlotte",""
1804069205,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.883,50.9833,NA,1889,7,25,"CA","British Columbia (Prov.)","","Mount Queest","","CMN","Macoun, John",""
1804069155,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.083,52.8833,NA,1917,8,31,"CA","Alberta (Prov.)","","Jasper National Park","","CMN","Spreadborough, William",""
1804068781,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.2,49.0333,NA,1930,5,5,"CA","British Columbia (Prov.)","","Newgate","","CMN","Laing, Hamilton M.",""
1804068141,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.617,49.3667,NA,1952,7,15,"CA","British Columbia (Prov.)","","Flathead","","CMN","Thacker, Colin L.",""
1804064598,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.833,49.6167,NA,1933,8,11,"CA","British Columbia (Prov.)","","Michel","","CMN","Mackay, B.K.",""
1804064471,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.2,49.0333,NA,1930,5,22,"CA","British Columbia (Prov.)","","Newgate","","CMN","Laing, Hamilton M.",""
1804064309,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.633,49.4167,NA,1968,7,6,"CA","British Columbia (Prov.)","","Fernie, approximately 18 miles E.S.E. of","","CMN","Manning, Thomas H.",""
1804063818,"CC_BY_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115,50.5833,NA,1958,8,5,"CA","Alberta (Prov.)","","Highwood Pass","","CMN","Soper, J. Dewey",""
